record_id,movie_id,city,country,year,month,total_views,total_watch_minutes,rewatch_count,estimated_revenue_usd,avg_rating,num_reviews,engagement_score
1493,4,Toronto,Canada,2025,4,11,899,0,27.84,3.83,3,27.1
1494,25,Los Angeles,USA,2024,12,7,705,2,20.11,4.5,2,33.8
1495,16,Toronto,Canada,2024,11,2,120,0,4.97,,0,19.2
1496,2,Chennai,India,2025,3,4,392,0,14.4,4.0,2,23.9
1497,21,Melbourne,Australia,2025,3,3,413,0,9.59,,0,27.8
1498,14,Mumbai,India,2024,6,6,564,0,14.55,4.25,2,24.1
1499,22,Houston,USA,2025,2,2,160,1,6.74,4.5,1,35.8
1500,16,Sydney,Australia,2025,1,4,322,1,10.48,3.5,1,33.7
1501,24,Melbourne,Australia,2025,2,3,242,0,6.59,3.5,1,24.2
1502,12,Chennai,India,2024,10,3,234,0,5.73,3.5,2,24.1
1503,14,New York,USA,2025,3,5,450,0,15.08,3.75,2,22.8
1504,18,London,UK,2025,4,3,352,1,7.35,,0,36.0
1505,10,Los Angeles,USA,2024,11,3,277,0,8.43,4.0,1,25.3
1506,12,Hyderabad,India,2024,12,2,133,0,4.5,3.5,1,20.4
1507,7,New York,USA,2024,12,7,317,0,8.93,2.5,2,17.9
1508,2,Hyderabad,India,2024,12,8,725,0,25.99,3.5,5,23.8
1509,22,Houston,USA,2025,4,2,179,0,5.56,,0,23.2
1510,17,Singapore,Singapore,2025,2,3,168,0,4.87,4.0,2,21.0
1511,20,Manchester,UK,2024,9,6,297,3,8.56,2.0,1,33.5
1512,7,Toronto,Canada,2025,1,6,276,1,8.75,2.17,3,22.7
1513,10,Sydney,Australia,2025,2,2,153,1,4.56,3.5,1,35.8
1514,7,Chicago,USA,2024,12,3,159,1,4.17,3.5,1,28.9
1515,25,Toronto,Canada,2025,1,4,374,1,15.29,4.0,2,29.9
1516,18,Manchester,UK,2024,11,2,246,1,5.89,4.5,1,41.8
1517,24,Bengaluru,India,2025,4,2,171,0,3.84,,0,25.2
1518,22,Chicago,USA,2025,2,5,350,2,12.11,4.25,2,31.5
1519,5,Dubai,UAE,2025,4,2,139,0,6.5,,0,17.9
1520,10,Sydney,Australia,2025,1,2,158,0,5.57,,0,21.4
1521,14,Hyderabad,India,2024,12,4,343,0,11.92,3.5,1,21.4
1522,17,Pune,India,2025,2,4,294,1,8.52,,0,35.0
1523,16,London,UK,2025,4,2,150,1,5.27,3.0,2,38.8
1524,25,Melbourne,Australia,2024,12,3,239,0,8.37,3.5,2,18.9
1525,10,Houston,USA,2024,11,2,177,0,4.17,3.25,2,23.9
1526,2,Bengaluru,India,2025,1,5,494,0,15.55,4.0,1,24.5
1527,17,Hyderabad,India,2025,3,3,194,0,4.35,3.67,3,24.0
1528,10,Chennai,India,2024,12,4,296,1,10.45,4.0,3,28.4
1529,8,Kolkata,India,2025,3,4,206,0,6.6,1.0,1,19.2
1530,14,Chennai,India,2024,11,2,189,0,5.4,3.5,1,22.6
1531,18,Kolkata,India,2025,1,3,344,1,7.8,4.0,1,35.4
1532,24,Pune,India,2024,12,2,123,1,4.47,3.5,1,33.4
1533,10,Chennai,India,2024,11,4,307,0,10.99,,0,21.6
1534,15,Dubai,UAE,2025,4,2,177,0,4.83,,0,23.1
1535,20,London,UK,2024,9,7,282,0,9.54,2.5,2,15.9
1536,4,Chicago,USA,2025,2,9,767,2,23.0,4.12,4,33.9
1537,16,New York,USA,2025,1,9,634,1,20.86,3.88,4,28.5
1538,12,Mumbai,India,2024,11,6,426,1,14.24,3.5,5,28.3
1539,14,Ahmedabad,India,2025,2,3,281,0,7.43,3.5,2,22.8
1540,5,Manchester,UK,2025,2,2,188,0,6.08,4.0,1,23.9
1541,22,Chennai,India,2025,4,2,131,0,5.3,4.17,3,17.2
1542,3,Singapore,Singapore,2024,11,2,189,1,5.93,4.5,1,35.4
1543,11,Houston,USA,2025,1,3,259,0,9.06,3.5,1,21.6
1544,22,Ahmedabad,India,2025,2,2,177,1,7.13,3.5,1,37.9
1545,15,London,UK,2025,2,3,256,1,6.27,,0,32.7
1546,10,Los Angeles,USA,2024,8,3,288,0,8.74,4.0,1,26.2
1547,25,Toronto,Canada,2025,4,5,486,0,16.55,3.75,2,23.6
1548,25,Chicago,USA,2025,4,4,439,1,12.45,2.75,2,33.5
1549,25,London,UK,2024,12,3,301,0,10.35,4.5,1,23.5
1550,12,Melbourne,Australia,2024,11,2,144,0,4.06,,0,22.0
1551,10,Pune,India,2025,2,2,139,0,5.95,,0,18.9
1552,14,Los Angeles,USA,2024,8,5,507,0,13.43,4.0,1,25.4
1553,15,Melbourne,Australia,2025,3,9,791,1,25.61,4.4,5,29.1
1554,14,Kolkata,India,2025,4,2,187,0,6.62,3.75,2,22.4
1555,12,Los Angeles,USA,2025,2,7,540,2,17.94,3.5,4,34.1
1556,2,Hyderabad,India,2025,1,2,246,0,5.59,,0,28.8
1557,25,Hyderabad,India,2025,4,4,434,0,15.11,4.0,1,25.7
1558,12,Nairobi,Kenya,2024,10,2,151,0,4.61,4.5,1,23.0
1559,2,Chicago,USA,2024,8,3,286,0,10.81,,0,22.9
1560,5,Dubai,UAE,2024,10,3,296,1,10.54,3.33,3,35.5
1561,16,Ahmedabad,India,2025,4,3,203,1,6.13,4.0,3,31.9
1562,25,Delhi,India,2024,8,2,220,0,6.51,,0,25.2
1563,5,Sydney,Australia,2024,10,3,179,0,7.69,4.5,1,15.9
1564,17,London,UK,2025,2,2,133,0,3.9,3.75,2,24.3
1565,3,Pune,India,2024,11,2,221,0,5.67,3.5,1,23.7
1566,24,Houston,USA,2025,2,4,274,1,8.61,,0,28.7
1567,4,London,UK,2025,2,6,453,0,17.52,3.75,2,23.4
1568,25,Kolkata,India,2025,1,3,252,2,10.44,,0,39.9
1569,24,Singapore,Singapore,2025,3,6,454,1,15.56,3.38,4,29.0
1570,10,Bengaluru,India,2024,10,2,155,0,6.19,4.5,1,21.0
1571,23,Sydney,Australia,2025,2,2,190,0,4.82,,0,26.7
1572,5,Chicago,USA,2024,10,3,265,0,8.67,,0,22.9
1573,25,Pune,India,2024,12,5,469,1,16.87,,0,28.8
1574,12,Kolkata,India,2024,12,2,139,1,3.78,,0,36.2
1575,6,Dubai,UAE,2025,3,5,279,0,7.19,2.75,2,19.6
1576,16,London,UK,2024,12,3,199,0,7.28,,0,21.5
1577,18,Hyderabad,India,2025,3,3,289,0,9.01,,0,21.6
1578,10,Hyderabad,India,2025,2,3,297,0,7.49,4.0,1,27.0
1579,17,Bengaluru,India,2025,1,4,274,0,8.59,,0,25.8
1580,24,Delhi,India,2025,1,3,212,1,7.14,3.17,3,31.4
1581,10,Kolkata,India,2025,3,4,350,0,9.01,3.0,1,24.4
1582,2,Hyderabad,India,2025,3,6,605,1,21.04,4.67,3,30.3
1583,22,Singapore,Singapore,2025,3,2,191,0,6.97,5.0,1,24.7
1584,14,Bengaluru,India,2024,7,3,255,2,8.99,4.0,2,40.8
1585,5,Pune,India,2025,2,2,120,1,5.46,4.0,1,30.6
1586,22,New York,USA,2025,3,6,557,2,19.43,4.25,2,35.6
1587,22,Hyderabad,India,2024,12,2,188,0,5.83,3.25,2,24.3
1588,5,Hyderabad,India,2025,2,4,366,0,12.82,4.0,2,24.1
1589,17,Nairobi,Kenya,2025,2,2,112,0,3.86,,0,20.6
1590,2,Chennai,India,2024,8,2,160,0,6.5,,0,19.0
1591,3,Los Angeles,USA,2024,12,5,546,0,11.27,4.38,4,24.6
1592,10,Delhi,India,2024,10,3,256,1,7.88,3.0,1,33.5
1593,2,London,UK,2025,4,2,156,0,5.39,5.0,1,18.5
1594,12,Kolkata,India,2025,2,4,299,2,9.13,3.5,1,38.6
1595,24,Melbourne,Australia,2025,1,4,298,1,9.88,3.75,2,30.4
1596,16,Melbourne,Australia,2024,12,3,223,1,6.9,4.5,2,34.0
1597,12,Mumbai,India,2025,1,9,688,0,18.52,3.62,4,26.1
1598,16,Toronto,Canada,2025,1,5,359,1,11.26,4.17,3,30.0
1599,10,Chicago,USA,2025,1,2,152,0,5.53,3.25,2,20.6
1600,14,Melbourne,Australia,2024,10,3,274,1,10.41,,0,32.3
1601,5,London,UK,2025,2,4,371,0,13.23,,0,24.4
1602,16,Los Angeles,USA,2025,3,2,144,0,3.92,3.5,1,22.8
1603,25,Mumbai,India,2024,8,5,487,0,13.76,3.67,3,23.6
1604,6,Sydney,Australia,2025,4,7,349,1,10.76,3.12,4,22.8
1605,2,Los Angeles,USA,2025,2,4,381,1,14.88,4.5,1,30.7
1606,2,Chicago,USA,2025,1,2,173,1,5.59,4.0,1,35.5
1607,25,Manchester,UK,2024,9,2,169,0,5.23,3.5,1,19.6
1608,22,Ahmedabad,India,2024,11,5,451,0,12.57,4.5,2,24.6
1609,2,Bengaluru,India,2025,2,6,583,1,15.85,4.25,2,29.5
1610,18,Toronto,Canada,2024,11,3,321,0,7.78,4.0,2,23.8
1611,10,Melbourne,Australia,2025,2,2,209,0,4.57,,0,28.1
1612,25,Kolkata,India,2025,2,4,377,2,13.85,4.0,1,37.5
1613,18,Chicago,USA,2025,4,2,211,0,6.71,,0,23.1
1614,18,Hyderabad,India,2025,4,2,169,0,5.83,,0,18.7
1615,20,Toronto,Canada,2024,10,6,261,1,8.4,2.17,3,21.6
1616,11,Dubai,UAE,2025,3,7,632,0,20.73,4.0,2,24.1
1617,18,Chennai,India,2025,3,2,231,2,5.72,,0,55.2
1618,10,Hyderabad,India,2024,8,2,157,0,4.96,,0,21.3
1619,5,Dubai,UAE,2025,3,2,200,0,4.91,,0,25.4
1620,18,Ahmedabad,India,2024,10,3,325,0,6.76,3.5,1,24.1
1621,21,Chicago,USA,2025,3,4,490,1,9.77,,0,32.8
1622,14,Delhi,India,2024,10,2,230,0,5.41,,0,27.3
1623,2,Bengaluru,India,2024,11,3,241,2,10.11,4.0,2,39.5
1624,14,Hyderabad,India,2024,10,2,190,0,5.98,5.0,1,22.7
1625,6,New York,USA,2025,3,9,411,2,13.15,3.1,5,24.7
1626,10,Chicago,USA,2025,2,3,196,1,8.93,4.5,1,28.2
1627,10,Los Angeles,USA,2024,7,3,205,0,6.36,4.0,2,19.0
1628,25,Kolkata,India,2024,11,5,489,1,18.94,4.5,4,29.7
1629,14,Hyderabad,India,2025,1,2,174,0,6.72,3.0,1,20.9
1630,5,Chicago,USA,2024,11,2,190,0,6.92,,0,24.2
1631,16,Kolkata,India,2025,2,2,109,0,5.14,,0,17.5
1632,14,Dubai,UAE,2025,4,3,230,0,7.21,3.5,2,18.9
1633,2,Chennai,India,2024,10,3,261,0,8.36,4.0,1,21.0
1634,22,Melbourne,Australia,2025,1,2,183,0,6.45,,0,23.7
1635,2,New York,USA,2024,12,5,429,1,14.18,,0,27.5
1636,5,Singapore,Singapore,2025,4,2,208,1,4.99,4.0,1,41.4
1637,2,Kolkata,India,2024,10,4,429,0,13.47,4.5,2,26.0
1638,10,Kolkata,India,2024,8,3,269,0,8.46,3.25,2,24.6
1639,2,New York,USA,2025,2,4,360,1,13.95,3.75,2,29.6
1640,16,Delhi,India,2025,1,4,295,0,7.22,2.5,1,24.2
1641,20,Los Angeles,USA,2024,8,3,132,0,5.01,2.0,1,15.5
1642,5,Hyderabad,India,2025,3,5,374,1,13.12,4.0,1,26.4
1643,20,Sydney,Australia,2024,10,3,96,1,5.1,2.0,1,21.6
1644,10,Delhi,India,2024,12,3,270,0,7.64,4.0,1,24.7
1645,2,Los Angeles,USA,2025,3,3,335,0,7.94,4.5,2,26.6
1646,10,Toronto,Canada,2024,11,2,180,1,5.54,,0,39.3
1647,25,Chicago,USA,2024,10,2,248,0,6.92,,0,28.4
1648,18,Sydney,Australia,2025,2,2,197,0,5.32,,0,21.6
1649,11,Nairobi,Kenya,2025,2,3,272,0,10.16,4.5,2,22.6
1650,2,New York,USA,2024,11,2,173,0,5.99,,0,20.5
1651,14,Manchester,UK,2025,3,3,280,0,7.68,,0,22.7
1652,7,Sydney,Australia,2025,1,5,191,0,7.89,2.0,2,14.7
1653,5,Melbourne,Australia,2024,11,2,180,0,5.74,,0,22.9
1654,14,Hyderabad,India,2024,9,2,183,1,4.85,4.0,1,36.9
1655,12,Sydney,Australia,2025,4,3,235,0,6.09,3.5,1,24.2
1656,25,Bengaluru,India,2025,3,2,220,1,7.18,,0,40.2
1657,12,Pune,India,2025,4,2,151,0,4.47,,0,23.0
1658,22,Dubai,UAE,2025,2,2,155,0,5.02,4.0,1,20.2
1659,16,Hyderabad,India,2024,11,3,169,0,6.94,,0,18.4
1660,17,Houston,USA,2025,2,5,278,1,7.47,4.0,4,27.6
1661,5,Toronto,Canada,2024,10,2,149,0,4.87,,0,19.1
1662,12,Los Angeles,USA,2024,12,3,231,0,7.04,3.83,3,23.8
1663,3,Kolkata,India,2024,12,8,924,0,22.94,4.75,2,27.1
1664,25,Kolkata,India,2024,9,2,184,0,7.64,,0,21.2
1665,10,Singapore,Singapore,2024,9,2,187,0,6.07,3.0,1,25.2
1666,22,Sydney,Australia,2025,3,3,274,1,9.02,3.5,2,34.0
1667,23,Dubai,UAE,2025,2,2,187,0,5.8,,0,26.3
1668,18,Chennai,India,2024,12,3,316,2,8.09,4.5,1,43.5
1669,25,Los Angeles,USA,2024,9,4,460,3,13.47,4.17,3,49.7
1670,20,Pune,India,2024,8,2,121,1,3.54,2.0,1,35.5
1671,25,Sydney,Australia,2025,4,2,221,0,6.84,3.5,2,25.4
1672,5,Manchester,UK,2024,12,3,287,2,9.44,4.0,1,44.7
1673,14,Hyderabad,India,2025,4,2,164,1,5.99,3.0,1,34.7
1674,10,Chicago,USA,2024,11,3,236,0,9.32,4.0,2,21.7
1675,22,Manchester,UK,2025,2,4,347,0,14.38,4.5,1,23.3
1676,17,Delhi,India,2025,2,3,172,0,5.44,3.5,1,21.4
1677,24,Pune,India,2025,4,3,208,0,7.5,3.25,2,21.0
1678,5,London,UK,2024,12,3,278,0,8.68,,0,24.0
1679,25,Chicago,USA,2024,12,2,187,1,7.34,3.75,2,36.6
1680,25,Kolkata,India,2024,7,3,234,0,10.84,3.75,2,18.5
1681,12,Singapore,Singapore,2025,2,2,139,0,3.95,4.0,1,21.2
1682,20,Houston,USA,2024,10,2,73,1,3.4,2.5,2,27.7
1683,24,Kolkata,India,2025,3,8,504,2,20.06,4.0,3,28.7
1684,24,Toronto,Canada,2024,12,2,169,0,4.53,5.0,1,24.9
1685,8,Singapore,Singapore,2025,2,3,152,0,4.86,3.0,2,18.5
1686,16,Chicago,USA,2025,4,4,306,1,9.9,3.5,1,32.5
1687,14,Nairobi,Kenya,2024,8,3,267,0,9.57,3.25,2,21.7
1688,2,Sydney,Australia,2024,8,2,248,1,6.33,,0,44.0
1689,16,Ahmedabad,India,2025,3,3,204,1,5.43,3.5,1,32.0
1690,10,Melbourne,Australia,2025,3,2,176,1,4.72,3.0,1,38.8
1691,25,Singapore,Singapore,2024,11,2,225,0,5.3,,0,25.8
1692,22,New York,USA,2024,11,4,358,0,11.63,3.5,2,24.0
1693,12,Manchester,UK,2024,10,2,144,1,4.9,3.5,1,37.0
1694,12,Toronto,Canada,2024,12,3,209,1,5.92,3.5,1,31.7
1695,14,Chennai,India,2024,9,2,192,0,5.63,3.0,1,23.0
1696,6,Singapore,Singapore,2025,3,3,186,0,5.26,3.75,2,20.8
1697,5,Singapore,Singapore,2025,1,2,224,0,5.31,4.5,1,28.3
1698,18,Melbourne,Australia,2025,1,3,302,0,10.08,4.5,1,22.5
1699,16,Chennai,India,2024,12,2,145,0,4.12,,0,23.0
1700,16,Kolkata,India,2024,12,2,121,0,4.98,3.0,1,19.3
1701,22,Melbourne,Australia,2025,4,3,253,0,9.6,3.5,3,22.3
1702,2,Chicago,USA,2024,11,2,190,0,5.52,,0,22.4
1703,25,Bengaluru,India,2024,10,2,213,0,5.92,,0,24.5
1704,20,London,UK,2024,10,2,69,1,2.74,3.0,3,27.1
1705,14,Kolkata,India,2025,1,2,204,0,4.99,4.5,1,24.3
1706,22,Bengaluru,India,2025,1,3,277,0,7.84,3.25,2,24.3
1707,17,Los Angeles,USA,2025,4,3,207,0,6.29,4.25,2,25.6
1708,24,London,UK,2025,2,4,269,1,7.38,3.0,1,28.3
1709,3,Los Angeles,USA,2025,4,6,662,0,13.6,4.5,2,25.2
1710,18,Los Angeles,USA,2025,1,8,906,0,22.74,3.67,3,27.1
1711,10,Mumbai,India,2025,3,5,384,2,11.83,3.25,2,34.0
1712,25,Los Angeles,USA,2025,2,3,302,1,9.81,,0,33.6
1713,14,London,UK,2025,2,3,255,0,10.14,,0,20.8
1714,17,Dubai,UAE,2025,2,3,189,1,6.35,4.33,3,33.4
1715,3,Pune,India,2025,3,3,301,1,9.47,4.0,1,32.0
1716,2,Kolkata,India,2025,2,3,292,1,8.21,,0,33.3
1717,5,Melbourne,Australia,2025,1,2,180,0,6.25,4.5,1,22.9
1718,18,Chennai,India,2025,2,4,446,1,11.61,4.5,1,32.7
1719,12,Pune,India,2025,3,2,121,0,3.8,3.0,1,18.6
1720,10,Melbourne,Australia,2024,11,2,170,0,5.12,5.0,1,23.0
1721,14,Bengaluru,India,2024,10,2,148,0,5.6,3.0,1,17.9
1722,25,Chicago,USA,2025,1,2,192,0,6.55,,0,22.1
1723,24,Sydney,Australia,2025,1,5,396,1,9.39,4.5,1,30.6
1724,10,London,UK,2025,1,2,203,0,4.91,,0,27.3
1725,5,Melbourne,Australia,2024,12,3,220,0,10.16,4.0,1,19.2
1726,14,Delhi,India,2025,2,2,157,0,4.96,4.0,1,18.9
1727,2,Ahmedabad,India,2024,11,4,430,0,11.37,4.33,3,26.0
1728,18,Singapore,Singapore,2024,11,2,198,0,5.86,,0,21.7
1729,2,Mumbai,India,2024,11,3,286,1,11.52,3.0,1,32.9
1730,16,Mumbai,India,2025,1,4,313,0,8.93,4.0,1,25.6
1731,16,Manchester,UK,2025,3,2,130,1,4.37,3.25,2,35.7
1732,14,Chicago,USA,2024,11,2,193,0,5.16,,0,23.1
1733,24,Melbourne,Australia,2025,4,3,246,0,5.99,4.5,1,24.6
1734,7,Pune,India,2025,2,2,89,0,3.16,2.75,4,15.6
1735,12,Toronto,Canada,2024,11,3,238,1,7.53,,0,34.5
1736,18,Nairobi,Kenya,2024,12,2,241,0,4.69,4.5,1,26.3
1737,5,Pune,India,2025,4,3,292,1,10.17,2.5,1,35.1
1738,16,Ahmedabad,India,2025,1,3,238,0,5.76,,0,25.5
1739,20,Pune,India,2024,10,4,188,0,5.6,2.5,2,16.9
1740,14,Manchester,UK,2024,9,2,191,0,5.29,,0,22.8
1741,2,Los Angeles,USA,2025,1,5,519,0,15.78,4.0,3,25.6
1742,2,Melbourne,Australia,2024,12,3,249,0,9.11,3.5,2,20.1
1743,16,London,UK,2025,3,3,214,0,5.57,3.75,2,23.0
1744,2,Mumbai,India,2024,8,3,298,0,8.34,4.25,2,23.8
1745,20,Manchester,UK,2024,8,3,136,0,5.13,,0,16.0
1746,16,Kolkata,India,2024,11,2,132,0,5.02,,0,21.0
1747,5,Chennai,India,2025,4,3,311,0,7.55,4.0,2,26.7
1748,22,Chicago,USA,2025,4,3,284,0,9.46,3.0,2,24.9
1749,7,Melbourne,Australia,2024,12,2,75,0,3.02,,0,13.3
1750,7,Singapore,Singapore,2025,1,3,140,0,4.21,2.5,1,16.8
1751,17,Melbourne,Australia,2025,4,2,124,1,4.04,4.0,1,37.7
1752,5,Houston,USA,2024,9,2,183,0,5.29,,0,23.3
1753,14,Manchester,UK,2024,7,2,215,0,5.5,,0,25.6
1754,10,Kolkata,India,2025,1,4,334,0,11.42,,0,23.4
1755,25,Chicago,USA,2025,2,2,157,0,5.75,,0,18.2
1756,17,Melbourne,Australia,2025,2,5,296,1,8.72,4.5,3,28.9
1757,25,Pune,India,2024,9,3,274,0,9.3,,0,21.5
1758,25,Singapore,Singapore,2025,1,2,185,1,5.66,4.25,2,36.4
1759,14,Kolkata,India,2024,9,4,325,0,14.2,4.5,1,20.4
1760,16,Dubai,UAE,2025,3,2,154,1,4.54,3.5,1,39.4
1761,2,Toronto,Canada,2025,1,3,245,1,9.12,4.0,1,29.8
1762,2,Los Angeles,USA,2024,9,2,182,0,7.64,4.75,2,21.5
1763,14,New York,USA,2024,10,5,469,1,15.69,3.0,1,29.6
1764,25,London,UK,2024,10,2,224,0,5.74,,0,25.7
1765,3,Chicago,USA,2024,12,3,344,2,7.74,4.75,2,44.9
1766,25,London,UK,2024,11,2,169,1,7.59,4.0,1,34.6
1767,25,Melbourne,Australia,2024,8,2,222,1,6.45,,0,40.5
1768,18,Manchester,UK,2025,3,2,194,0,6.08,3.0,1,21.3
1769,25,Singapore,Singapore,2024,10,3,330,0,9.95,,0,25.6
1770,17,Hyderabad,India,2025,1,3,163,2,4.46,4.5,1,40.4
1771,20,Hyderabad,India,2024,10,4,198,0,5.39,1.5,1,17.7
1772,12,Kolkata,India,2025,3,3,227,2,6.25,4.5,1,43.5
1773,3,Manchester,UK,2025,2,2,152,0,6.34,,0,16.5
1774,22,Chicago,USA,2024,12,3,255,0,10.38,4.0,1,22.4
1775,14,Nairobi,Kenya,2025,2,2,246,0,6.16,3.5,1,29.2
1776,3,Sydney,Australia,2025,2,2,213,0,5.13,3.5,1,22.8
1777,2,Singapore,Singapore,2024,8,3,267,0,7.91,3.75,2,21.4
1778,11,Nairobi,Kenya,2025,1,2,158,0,5.79,5.0,1,19.5
1779,14,Toronto,Canada,2024,8,2,170,0,6.24,,0,20.4
1780,25,Pune,India,2024,7,3,278,0,9.5,4.0,1,21.8
1781,25,Manchester,UK,2024,8,2,142,1,5.34,3.0,2,31.6
1782,2,Chicago,USA,2024,9,3,278,0,10.23,3.5,1,22.3
1783,24,New York,USA,2025,1,2,152,0,4.89,4.0,2,22.5
1784,25,New York,USA,2024,11,4,329,0,12.99,3.67,3,19.9
1785,7,Nairobi,Kenya,2025,1,2,59,0,3.17,3.0,1,10.6
1786,17,Delhi,India,2025,1,2,117,0,2.88,4.0,2,21.4
1787,4,Nairobi,Kenya,2025,3,2,177,1,4.27,3.5,2,40.4
1788,24,Mumbai,India,2025,4,2,139,1,4.89,4.5,1,35.7
1789,18,London,UK,2024,10,2,226,0,5.58,4.0,1,24.7
1790,18,Kolkata,India,2024,11,3,261,0,6.87,4.0,2,19.6
1791,14,Houston,USA,2025,4,2,145,0,5.52,3.5,1,17.5
1792,10,Bengaluru,India,2025,2,3,287,1,6.38,,0,36.2
1793,14,Houston,USA,2024,7,3,313,0,10.12,4.0,1,25.3
1794,12,London,UK,2024,12,2,117,0,4.59,,0,18.0
1795,8,Manchester,UK,2025,2,4,174,0,5.81,3.0,1,16.4
1796,14,Delhi,India,2024,9,2,196,0,6.73,4.25,2,23.4
1797,12,Houston,USA,2024,12,2,154,0,4.16,,0,23.4
1798,12,Kolkata,India,2025,1,4,322,0,10.07,,0,25.3
1799,5,Singapore,Singapore,2025,2,2,195,0,5.71,3.5,1,24.8
1800,12,Houston,USA,2024,10,2,176,0,3.73,4.5,1,26.7
1801,10,Houston,USA,2024,12,2,153,0,4.72,,0,20.8
1802,25,Delhi,India,2025,3,3,290,1,10.3,3.0,1,32.7
1803,3,Manchester,UK,2025,4,3,322,0,10.06,3.5,1,23.4
1804,14,Delhi,India,2024,11,2,163,0,5.02,4.5,1,19.6
1805,5,Toronto,Canada,2025,3,2,198,0,5.69,4.5,2,25.1
1806,14,Kolkata,India,2024,8,2,209,0,5.88,3.25,2,24.9
1807,3,Toronto,Canada,2025,3,3,360,1,7.91,4.5,2,36.0
1808,25,Ahmedabad,India,2025,1,2,203,1,6.54,2.5,1,38.4
1809,7,Nairobi,Kenya,2024,12,2,116,0,2.49,3.25,2,20.1
1810,2,Toronto,Canada,2024,10,2,206,0,6.38,4.25,2,24.2
1811,14,Houston,USA,2024,6,2,167,1,6.33,3.5,1,35.1
1812,18,Ahmedabad,India,2025,1,2,208,1,5.26,,0,37.8
1813,25,Delhi,India,2024,11,3,295,1,7.99,4.5,1,33.1
1814,12,Singapore,Singapore,2025,1,4,260,0,8.86,3.0,1,20.7
1815,7,Hyderabad,India,2025,2,2,77,0,2.48,,0,13.6
1816,14,Chennai,India,2025,2,2,226,1,5.4,,0,41.9
1817,22,Nairobi,Kenya,2024,11,2,190,0,6.73,,0,24.6
1818,3,Kolkata,India,2025,2,3,284,0,8.16,4.75,2,20.8
1819,10,Kolkata,India,2025,4,2,193,1,5.24,4.0,2,41.0
1820,5,Chicago,USA,2025,3,2,179,0,6.84,3.5,1,22.8
1821,22,Toronto,Canada,2025,4,3,220,1,10.18,,0,29.5
1822,14,Sydney,Australia,2024,6,2,199,0,6.97,4.0,1,23.8
1823,3,Singapore,Singapore,2025,4,2,161,0,4.89,,0,17.5
1824,2,Houston,USA,2025,3,3,260,1,8.92,5.0,2,30.9
1825,16,Pune,India,2025,1,2,171,0,4.66,,0,27.0
1826,25,Toronto,Canada,2024,12,2,228,0,6.35,,0,26.1
1827,5,Pune,India,2025,1,2,182,0,6.87,3.0,1,23.2
1828,25,Manchester,UK,2024,12,3,255,1,11.44,4.0,2,30.1
1829,18,Ahmedabad,India,2025,4,2,215,0,5.94,4.0,1,23.5
1830,14,Nairobi,Kenya,2024,6,2,226,0,6.68,,0,26.9
1831,2,Dubai,UAE,2024,10,2,191,0,6.23,3.75,2,22.5
1832,4,Nairobi,Kenya,2025,4,3,232,1,6.87,4.0,1,32.7
1833,5,Chicago,USA,2025,1,4,380,2,13.77,,0,40.0
1834,5,Singapore,Singapore,2024,12,2,170,0,4.99,,0,21.7
1835,14,Los Angeles,USA,2024,11,2,123,0,7.03,4.0,2,15.0
1836,25,Hyderabad,India,2024,10,2,236,1,5.13,,0,42.0
1837,24,Sydney,Australia,2025,3,2,163,0,4.35,,0,24.1
1838,24,Dubai,UAE,2025,1,3,219,1,6.74,3.75,2,32.1
1839,14,Kolkata,India,2024,12,2,191,0,5.24,4.5,1,22.8
1840,5,Bengaluru,India,2025,4,3,278,0,7.21,2.5,3,24.0
1841,23,Melbourne,Australia,2025,2,6,430,0,16.93,3.83,3,21.9
1842,7,London,UK,2025,2,2,82,0,2.77,,0,14.5
1843,25,New York,USA,2025,4,2,227,0,6.96,,0,26.0
1844,18,Singapore,Singapore,2024,10,2,202,0,4.7,3.5,1,22.1
1845,14,Singapore,Singapore,2024,12,2,220,1,6.69,4.5,2,41.2
1846,5,Bengaluru,India,2024,9,2,137,0,6.68,,0,17.6
1847,24,Melbourne,Australia,2025,3,2,130,0,3.86,4.0,1,19.4
1848,7,Dubai,UAE,2025,1,3,178,0,4.73,2.5,1,21.0
1849,5,Dubai,UAE,2024,11,2,155,1,5.15,4.5,1,34.9
1850,25,Houston,USA,2024,8,2,165,0,6.91,,0,19.1
1851,14,Pune,India,2024,8,2,151,0,5.85,,0,18.2
1852,3,Nairobi,Kenya,2025,1,2,186,0,5.17,4.25,2,20.0
1853,16,Sydney,Australia,2025,3,2,137,0,4.2,,0,21.8
1854,12,London,UK,2025,2,2,170,0,4.87,3.5,1,25.8
1855,24,Dubai,UAE,2024,12,2,137,0,4.34,3.0,1,20.4
