review_id,viewer_id,movie_id,rating,review_date,sentiment,review_text,helpful_votes
423,291,15,4.5,2025-03-27,Positive,Will watch again.,65
424,1008,22,4.5,2024-11-29,Positive,One of the best this year.,71
425,860,10,3.5,2025-02-22,Neutral,Some good moments.,113
426,200,15,4.5,2025-03-27,Positive,A visual masterpiece.,40
427,974,4,4.5,2025-02-27,Positive,Will watch again.,69
428,421,25,3.5,2025-04-10,Neutral,Average for its genre.,110
429,634,3,3.5,2024-11-21,Neutral,Worth a one-time watch.,73
430,617,11,3.5,2025-02-19,Neutral,Nothing special but enjoyable.,21
431,392,21,4.0,2025-04-11,Positive,One of the best this year.,67
432,379,1,4.5,2025-01-19,Positive,Highly recommend.,31
433,1179,25,5.0,2025-04-13,Positive,Will watch again.,44
434,91,9,5.0,2025-04-29,Positive,A visual masterpiece.,47
435,404,20,3.5,2024-09-07,Neutral,Decent watch.,81
436,607,16,3.5,2024-12-20,Neutral,Had its highs and lows.,45
437,7,10,3.0,2025-04-03,Neutral,Decent watch.,105
438,39,24,3.5,2025-03-18,Neutral,Worth a one-time watch.,43
439,48,11,4.5,2025-04-02,Positive,Exceeded my expectations.,51
440,331,13,4.5,2025-04-15,Positive,Top-tier storytelling.,53
441,683,17,4.0,2025-03-11,Positive,Absolutely loved it!,109
442,464,13,5.0,2025-04-06,Positive,One of the best this year.,46
443,403,5,4.0,2024-11-07,Positive,Absolutely loved it!,4
444,566,3,4.5,2025-04-03,Positive,Top-tier storytelling.,53
445,1070,11,3.5,2025-02-10,Neutral,Nothing special but enjoyable.,89
446,1088,13,4.0,2025-04-29,Positive,Exceeded my expectations.,79
447,244,21,5.0,2025-04-20,Positive,Great performances all around.,12
448,553,9,4.5,2025-04-29,Positive,Top-tier storytelling.,70
449,741,9,4.0,2025-04-10,Positive,One of the best this year.,23
450,948,21,5.0,2025-03-31,Positive,Absolutely loved it!,8
451,834,13,3.5,2025-04-01,Neutral,Decent watch.,106
452,601,18,4.0,2024-12-24,Positive,Gripping from start to finish.,14
453,454,17,4.5,2025-01-24,Positive,One of the best this year.,19
454,195,12,4.0,2024-10-22,Positive,Absolutely loved it!,94
455,238,6,2.0,2025-03-15,Negative,Slow and boring.,93
456,869,4,4.5,2025-04-23,Positive,Will watch again.,15
457,816,1,5.0,2025-04-25,Positive,A visual masterpiece.,23
458,827,9,3.5,2025-04-14,Neutral,Worth a one-time watch.,25
459,456,4,3.0,2025-03-10,Neutral,Decent watch.,67
460,160,11,3.5,2025-02-25,Neutral,Some good moments.,75
461,290,22,4.5,2024-12-10,Positive,Great performances all around.,37
462,650,1,4.0,2025-04-21,Positive,A visual masterpiece.,64
463,74,20,1.5,2024-09-30,Negative,Wasted potential.,33
464,1077,21,4.0,2025-04-07,Positive,Gripping from start to finish.,38
465,458,1,4.5,2025-02-04,Positive,One of the best this year.,29
466,683,21,4.0,2025-04-25,Positive,Will watch again.,91
467,80,18,4.5,2024-12-28,Positive,Absolutely loved it!,1
468,583,16,4.0,2025-03-01,Positive,Great performances all around.,96
469,233,5,4.0,2025-01-27,Positive,Top-tier storytelling.,44
470,589,3,4.5,2025-04-15,Positive,A visual masterpiece.,98
471,420,10,5.0,2025-01-18,Positive,Top-tier storytelling.,51
472,1164,25,3.5,2025-03-06,Neutral,Some good moments.,109
473,1149,17,5.0,2025-02-05,Positive,Great performances all around.,46
474,452,5,3.0,2024-12-27,Neutral,Nothing special but enjoyable.,46
475,125,21,4.5,2025-04-11,Positive,One of the best this year.,82
476,273,12,4.5,2025-04-27,Positive,Top-tier storytelling.,22
477,1040,15,3.5,2025-04-02,Neutral,Average for its genre.,48
478,116,11,4.5,2025-02-28,Positive,Gripping from start to finish.,99
479,1110,4,4.0,2025-03-13,Positive,Top-tier storytelling.,59
480,494,10,3.5,2025-03-09,Neutral,Decent watch.,14
481,203,24,3.5,2025-04-08,Neutral,Average for its genre.,32
482,1118,1,5.0,2025-01-19,Positive,Gripping from start to finish.,90
483,455,1,4.5,2025-01-25,Positive,Highly recommend.,94
484,822,19,5.0,2025-04-20,Positive,One of the best this year.,53
485,326,11,4.0,2025-03-10,Positive,A visual masterpiece.,44
486,117,13,4.0,2025-03-26,Positive,Great performances all around.,116
487,500,18,4.0,2025-03-31,Positive,Top-tier storytelling.,40
488,141,2,4.0,2025-04-09,Positive,Great performances all around.,113
489,657,23,5.0,2025-04-23,Positive,Top-tier storytelling.,58
490,550,7,1.5,2025-01-01,Negative,Slow and boring.,109
491,1029,15,3.0,2025-03-19,Neutral,Nothing special but enjoyable.,63
492,1110,25,4.0,2024-10-12,Positive,A visual masterpiece.,11
493,615,21,4.0,2025-04-25,Positive,Great performances all around.,3
494,1113,1,4.5,2025-04-08,Positive,Gripping from start to finish.,3
495,690,10,3.0,2025-02-24,Neutral,Worth a one-time watch.,1
496,858,25,4.0,2025-01-08,Positive,Absolutely loved it!,108
497,529,1,4.0,2025-03-10,Positive,A visual masterpiece.,108
498,573,20,1.5,2024-09-29,Negative,Slow and boring.,71
499,306,14,4.5,2025-03-07,Positive,Highly recommend.,11
500,679,3,4.0,2025-03-14,Positive,Exceeded my expectations.,7
501,686,2,5.0,2025-02-17,Positive,Exceeded my expectations.,60
502,932,18,3.5,2024-11-01,Neutral,Some good moments.,88
503,227,4,3.5,2025-02-20,Neutral,Average for its genre.,22
504,647,19,4.0,2025-04-28,Positive,Will watch again.,26
505,345,13,4.0,2025-03-19,Positive,Will watch again.,109
506,818,12,3.5,2025-01-21,Neutral,Average for its genre.,41
507,1089,12,3.0,2025-04-11,Neutral,Nothing special but enjoyable.,20
508,1072,3,4.5,2025-04-28,Positive,Great performances all around.,66
509,53,1,4.0,2025-02-28,Positive,A visual masterpiece.,49
510,615,2,4.0,2024-09-22,Positive,One of the best this year.,112
511,758,24,3.5,2025-01-16,Neutral,Average for its genre.,20
512,772,21,3.5,2025-04-25,Neutral,Average for its genre.,103
513,596,13,4.5,2025-04-04,Positive,A visual masterpiece.,8
514,305,10,4.0,2024-08-27,Positive,Exceeded my expectations.,27
515,1148,9,4.0,2025-04-21,Positive,Top-tier storytelling.,81
516,688,23,4.0,2025-02-26,Positive,A visual masterpiece.,47
517,999,25,3.5,2025-02-11,Neutral,Had its highs and lows.,21
518,411,12,3.5,2025-04-26,Neutral,Average for its genre.,64
519,113,11,4.0,2025-02-04,Positive,One of the best this year.,60
520,326,6,2.0,2025-04-01,Negative,Wasted potential.,56
521,598,1,4.0,2025-01-30,Positive,Highly recommend.,120
522,56,6,3.5,2025-04-06,Neutral,Worth a one-time watch.,49
523,465,4,4.0,2025-02-17,Positive,Will watch again.,46
524,698,22,4.0,2025-02-28,Positive,Gripping from start to finish.,102
525,575,23,5.0,2025-03-02,Positive,Will watch again.,35
526,420,9,5.0,2025-04-25,Positive,One of the best this year.,39
527,555,25,3.5,2024-10-09,Neutral,Decent watch.,100
528,111,13,4.5,2025-04-17,Positive,One of the best this year.,17
529,858,15,3.0,2025-03-12,Neutral,Had its highs and lows.,60
530,765,12,4.0,2024-10-17,Positive,A visual masterpiece.,26
531,705,13,4.0,2025-03-30,Positive,Exceeded my expectations.,50
532,622,24,3.5,2025-03-04,Neutral,Worth a one-time watch.,88
533,580,15,4.0,2025-03-10,Positive,Gripping from start to finish.,59
534,1156,11,3.5,2025-04-27,Neutral,Average for its genre.,12
535,591,11,4.5,2025-04-15,Positive,Absolutely loved it!,26
536,39,15,3.0,2025-03-24,Neutral,Average for its genre.,51
537,29,2,3.5,2024-09-01,Neutral,Nothing special but enjoyable.,78
538,1119,2,3.0,2025-04-16,Neutral,Had its highs and lows.,51
539,1025,1,3.5,2025-04-21,Neutral,Decent watch.,16
540,824,18,4.0,2025-02-16,Positive,Will watch again.,40
541,871,7,2.0,2024-12-27,Negative,Couldn't finish it.,38
542,1026,8,2.5,2025-03-17,Neutral,Had its highs and lows.,49
543,437,7,3.5,2025-02-05,Neutral,Decent watch.,42
544,1117,4,4.5,2025-04-06,Positive,Highly recommend.,9
545,14,6,3.0,2025-03-20,Neutral,Average for its genre.,103
546,1091,25,4.0,2024-10-08,Positive,A visual masterpiece.,20
547,225,12,3.5,2025-02-07,Neutral,Some good moments.,109
548,46,11,4.0,2025-02-20,Positive,Will watch again.,11
549,436,16,4.0,2025-01-08,Positive,Exceeded my expectations.,21
550,737,14,3.5,2025-03-16,Neutral,Worth a one-time watch.,72
551,565,24,3.0,2024-12-21,Neutral,Had its highs and lows.,1
552,1054,19,3.5,2025-04-19,Neutral,Average for its genre.,15
553,706,4,4.0,2025-04-12,Positive,Highly recommend.,41
554,297,2,5.0,2025-04-09,Positive,A visual masterpiece.,81
555,90,14,3.5,2024-12-16,Neutral,Some good moments.,111
556,987,21,4.0,2025-04-09,Positive,Top-tier storytelling.,95
557,1179,16,3.0,2025-02-03,Neutral,Decent watch.,115
558,348,19,4.5,2025-04-21,Positive,A visual masterpiece.,48
559,457,9,4.5,2025-04-24,Positive,Great performances all around.,91
560,1163,1,5.0,2025-03-07,Positive,Exceeded my expectations.,95
561,278,17,4.0,2025-03-16,Positive,A visual masterpiece.,52
562,923,14,4.0,2024-11-22,Positive,Great performances all around.,109
563,632,21,4.5,2025-05-03,Positive,Will watch again.,12
564,975,13,4.5,2025-04-02,Positive,Great performances all around.,53
565,997,22,4.0,2025-03-13,Positive,Exceeded my expectations.,24
566,1121,1,5.0,2025-02-05,Positive,Absolutely loved it!,97
567,260,13,4.5,2025-04-21,Positive,A visual masterpiece.,107
568,1101,23,4.5,2025-04-04,Positive,A visual masterpiece.,52
569,659,1,4.0,2025-03-14,Positive,One of the best this year.,18
570,546,9,5.0,2025-04-17,Positive,Exceeded my expectations.,54
571,42,1,4.0,2025-03-10,Positive,Top-tier storytelling.,73
572,852,25,4.0,2025-03-08,Positive,Great performances all around.,52
573,538,13,4.0,2025-04-26,Positive,Will watch again.,18
574,724,3,3.5,2025-01-02,Neutral,Average for its genre.,12
575,608,25,3.0,2025-03-14,Neutral,Decent watch.,30
576,1010,9,5.0,2025-04-20,Positive,Gripping from start to finish.,86
577,1184,13,4.0,2025-04-04,Positive,Gripping from start to finish.,43
578,267,10,3.5,2025-03-10,Neutral,Decent watch.,8
579,242,13,3.5,2025-03-28,Neutral,Some good moments.,46
580,369,10,4.5,2025-01-15,Positive,Great performances all around.,82
581,167,6,2.5,2025-04-13,Neutral,Had its highs and lows.,29
582,377,11,4.0,2025-02-16,Positive,Exceeded my expectations.,45
583,1164,1,4.0,2025-01-19,Positive,Gripping from start to finish.,50
584,47,11,4.0,2025-04-06,Positive,Top-tier storytelling.,45
585,885,19,4.5,2025-04-12,Positive,Great performances all around.,103
586,421,10,4.5,2024-08-12,Positive,Absolutely loved it!,9
587,540,19,4.5,2025-05-02,Positive,Great performances all around.,81
588,391,15,3.5,2025-04-26,Neutral,Average for its genre.,114
589,511,22,4.5,2025-01-03,Positive,One of the best this year.,80
590,1053,1,5.0,2025-03-24,Positive,One of the best this year.,47
591,147,11,4.0,2025-04-12,Positive,Exceeded my expectations.,27
592,869,1,4.0,2025-04-17,Positive,A visual masterpiece.,39
593,456,19,3.5,2025-04-26,Neutral,Decent watch.,93
594,935,7,3.5,2025-01-12,Neutral,Some good moments.,32
595,1068,19,4.5,2025-04-15,Positive,Absolutely loved it!,79
596,645,9,3.5,2025-04-13,Neutral,Some good moments.,78
597,197,14,2.5,2024-10-26,Neutral,Decent watch.,104
598,268,1,3.5,2025-01-16,Neutral,Nothing special but enjoyable.,1
599,574,3,5.0,2025-01-13,Positive,Exceeded my expectations.,119
600,782,25,4.0,2024-10-15,Positive,Will watch again.,102
601,241,21,4.0,2025-05-02,Positive,Gripping from start to finish.,63
602,470,18,4.0,2024-10-18,Positive,Exceeded my expectations.,84
603,873,25,3.0,2025-03-10,Neutral,Average for its genre.,76
604,862,6,2.5,2025-04-28,Neutral,Worth a one-time watch.,100
605,1195,13,3.5,2025-04-08,Neutral,Had its highs and lows.,76
606,125,13,4.5,2025-05-01,Positive,One of the best this year.,21
607,409,8,2.5,2025-03-04,Neutral,Decent watch.,45
608,1174,11,4.5,2025-02-02,Positive,Will watch again.,50
609,892,10,3.5,2025-02-12,Neutral,Nothing special but enjoyable.,108
610,616,9,4.5,2025-04-20,Positive,Top-tier storytelling.,28
611,641,19,4.0,2025-04-30,Positive,Gripping from start to finish.,55
612,714,11,3.0,2025-02-04,Neutral,Worth a one-time watch.,85
613,795,1,5.0,2025-01-22,Positive,Absolutely loved it!,109
614,253,24,4.0,2025-01-16,Positive,Will watch again.,32
615,245,8,3.0,2025-03-20,Neutral,Some good moments.,90
616,663,21,3.5,2025-04-14,Neutral,Had its highs and lows.,111
617,567,11,4.0,2025-02-16,Positive,Top-tier storytelling.,35
618,900,5,3.0,2024-09-10,Neutral,Nothing special but enjoyable.,87
619,930,11,4.5,2025-02-22,Positive,Highly recommend.,53
620,1192,15,4.5,2025-03-15,Positive,Absolutely loved it!,53
621,1043,16,3.5,2025-01-24,Neutral,Average for its genre.,46
622,812,1,4.0,2025-01-18,Positive,A visual masterpiece.,33
623,889,25,5.0,2024-11-24,Positive,Top-tier storytelling.,98
624,138,3,4.0,2024-12-25,Positive,Absolutely loved it!,41
625,603,12,4.0,2025-04-20,Positive,Will watch again.,114
626,327,10,4.0,2024-11-17,Positive,Absolutely loved it!,98
627,176,3,4.0,2025-01-13,Positive,One of the best this year.,65
628,680,14,4.0,2025-03-09,Positive,Gripping from start to finish.,76
629,182,9,5.0,2025-04-10,Positive,One of the best this year.,21
630,198,20,3.5,2024-08-28,Neutral,Nothing special but enjoyable.,30
631,334,13,4.0,2025-04-10,Positive,Gripping from start to finish.,73
632,501,18,3.5,2025-02-16,Neutral,Some good moments.,6
633,362,13,4.0,2025-03-27,Positive,Absolutely loved it!,43
634,871,2,4.5,2025-04-28,Positive,Absolutely loved it!,24
635,158,25,4.5,2025-03-15,Positive,Absolutely loved it!,0
636,324,16,4.0,2024-12-08,Positive,A visual masterpiece.,68
637,554,11,5.0,2025-03-27,Positive,One of the best this year.,89
638,559,19,3.5,2025-04-24,Neutral,Average for its genre.,105
639,673,23,4.5,2025-04-28,Positive,Absolutely loved it!,18
640,580,14,4.0,2024-10-25,Positive,Absolutely loved it!,85
641,353,12,4.5,2025-03-01,Positive,Will watch again.,73
642,721,6,2.5,2025-04-27,Neutral,Some good moments.,39
643,39,23,4.0,2025-02-09,Positive,A visual masterpiece.,17
644,39,10,4.5,2024-07-30,Positive,Will watch again.,85
645,764,4,5.0,2025-04-14,Positive,Gripping from start to finish.,81
646,681,11,3.0,2025-04-07,Neutral,Nothing special but enjoyable.,99
647,946,13,5.0,2025-04-21,Positive,A visual masterpiece.,84
648,912,9,3.5,2025-04-13,Neutral,Had its highs and lows.,106
649,1173,4,4.0,2025-04-11,Positive,Great performances all around.,84
650,864,17,5.0,2025-02-23,Positive,Highly recommend.,105
651,658,8,3.0,2025-02-25,Neutral,Some good moments.,18
652,378,19,5.0,2025-04-24,Positive,One of the best this year.,105
653,927,13,4.0,2025-03-26,Positive,Great performances all around.,74
654,209,3,5.0,2025-01-03,Positive,Highly recommend.,112
655,475,4,4.0,2025-03-11,Positive,Will watch again.,64
656,772,4,4.5,2025-03-18,Positive,Absolutely loved it!,10
657,285,22,3.5,2024-11-13,Neutral,Had its highs and lows.,117
658,466,15,5.0,2025-04-01,Positive,Will watch again.,2
659,1015,23,4.5,2025-04-13,Positive,Gripping from start to finish.,80
660,36,23,3.5,2025-04-27,Neutral,Nothing special but enjoyable.,3
661,536,13,4.0,2025-03-25,Positive,Highly recommend.,32
662,306,11,4.0,2025-04-17,Positive,Great performances all around.,120
663,1189,22,2.5,2024-12-08,Neutral,Nothing special but enjoyable.,89
664,60,19,4.5,2025-04-17,Positive,Absolutely loved it!,15
665,636,9,4.5,2025-04-26,Positive,Absolutely loved it!,70
666,961,14,4.0,2025-04-29,Positive,Top-tier storytelling.,18
667,662,22,4.5,2025-02-19,Positive,Exceeded my expectations.,84
668,1199,2,4.0,2025-03-17,Positive,A visual masterpiece.,87
669,98,7,2.5,2025-02-01,Neutral,Had its highs and lows.,55
670,802,6,3.0,2025-04-24,Neutral,Had its highs and lows.,93
671,953,7,3.0,2025-01-20,Neutral,Nothing special but enjoyable.,45
672,29,11,4.0,2025-02-28,Positive,Exceeded my expectations.,17
673,842,18,3.5,2024-11-12,Neutral,Nothing special but enjoyable.,1
674,201,9,4.5,2025-04-07,Positive,One of the best this year.,83
675,333,20,4.0,2024-08-29,Positive,Will watch again.,65
676,84,11,4.0,2025-02-15,Positive,Absolutely loved it!,118
677,571,19,4.0,2025-04-16,Positive,Will watch again.,6
678,214,23,5.0,2025-04-01,Positive,Great performances all around.,54
679,1040,19,4.5,2025-04-16,Positive,Top-tier storytelling.,12
680,539,6,3.5,2025-04-15,Neutral,Worth a one-time watch.,108
681,418,22,4.5,2025-03-01,Positive,Absolutely loved it!,13
682,201,21,4.5,2025-03-29,Positive,One of the best this year.,36
683,192,10,2.5,2025-04-13,Neutral,Decent watch.,110
684,648,5,3.5,2024-11-27,Neutral,Decent watch.,104
685,1128,4,3.5,2025-04-22,Neutral,Worth a one-time watch.,113
686,584,10,3.5,2025-05-01,Neutral,Nothing special but enjoyable.,3
687,593,8,3.0,2025-02-23,Neutral,Average for its genre.,55
688,465,22,4.0,2025-04-17,Positive,Absolutely loved it!,16
689,474,3,5.0,2025-02-11,Positive,Gripping from start to finish.,37
690,233,1,3.0,2025-02-19,Neutral,Some good moments.,58
691,201,20,2.0,2024-09-19,Negative,Very disappointing.,99
692,1108,15,4.0,2025-04-05,Positive,One of the best this year.,47
693,1079,4,4.0,2025-03-16,Positive,Exceeded my expectations.,60
694,892,19,3.0,2025-04-25,Neutral,Decent watch.,19
695,893,4,3.5,2025-03-25,Neutral,Decent watch.,40
696,633,21,4.0,2025-04-21,Positive,Top-tier storytelling.,70
697,1020,24,3.5,2025-03-17,Neutral,Average for its genre.,66
698,1047,1,4.5,2025-04-30,Positive,Top-tier storytelling.,47
699,19,18,3.5,2024-10-31,Neutral,Worth a one-time watch.,47
700,695,8,3.0,2025-02-23,Neutral,Some good moments.,49
701,131,3,4.0,2024-12-20,Positive,Top-tier storytelling.,19
702,405,20,2.5,2024-10-19,Neutral,Nothing special but enjoyable.,102
703,162,5,3.5,2025-01-19,Neutral,Had its highs and lows.,78
704,666,6,3.0,2025-03-18,Neutral,Some good moments.,79
705,1167,22,3.5,2025-01-28,Neutral,Had its highs and lows.,18
706,467,6,4.0,2025-04-03,Positive,A visual masterpiece.,78
707,264,1,4.5,2025-02-04,Positive,Top-tier storytelling.,49
708,1146,25,4.0,2024-11-09,Positive,A visual masterpiece.,79
709,612,12,4.0,2024-12-02,Positive,Top-tier storytelling.,77
710,393,5,4.5,2025-02-26,Positive,Will watch again.,44
711,1138,10,4.0,2024-10-25,Positive,Will watch again.,37
712,249,25,4.0,2025-02-24,Positive,Great performances all around.,69
713,1130,23,3.5,2025-02-20,Neutral,Worth a one-time watch.,35
714,321,9,4.5,2025-04-23,Positive,One of the best this year.,114
715,1013,21,4.0,2025-04-10,Positive,One of the best this year.,28
716,447,2,4.5,2024-10-03,Positive,Absolutely loved it!,50
717,267,11,3.5,2025-04-13,Neutral,Some good moments.,98
718,123,1,4.5,2025-01-31,Positive,Will watch again.,38
719,1017,25,4.0,2025-01-11,Positive,One of the best this year.,29
720,509,10,3.5,2024-11-30,Neutral,Average for its genre.,34
721,357,1,4.0,2025-01-26,Positive,A visual masterpiece.,120
722,109,12,5.0,2024-11-07,Positive,Absolutely loved it!,89
723,408,21,4.0,2025-03-30,Positive,Absolutely loved it!,98
724,997,18,4.0,2024-11-26,Positive,Great performances all around.,15
725,146,13,4.5,2025-03-25,Positive,Will watch again.,72
726,888,13,4.0,2025-04-07,Positive,Top-tier storytelling.,72
727,173,11,3.5,2025-03-18,Neutral,Nothing special but enjoyable.,89
728,687,13,3.0,2025-04-20,Neutral,Nothing special but enjoyable.,104
729,253,15,3.5,2025-03-23,Neutral,Worth a one-time watch.,83
730,751,4,5.0,2025-02-26,Positive,Absolutely loved it!,20
731,223,18,4.5,2025-03-04,Positive,One of the best this year.,81
732,327,9,5.0,2025-04-20,Positive,One of the best this year.,59
733,1067,1,4.5,2025-03-31,Positive,Gripping from start to finish.,107
734,486,2,4.5,2024-08-24,Positive,One of the best this year.,34
735,56,23,3.0,2025-04-03,Neutral,Had its highs and lows.,58
736,110,11,4.0,2025-02-25,Positive,Will watch again.,65
737,805,15,4.5,2025-04-29,Positive,Absolutely loved it!,96
738,1028,9,4.5,2025-04-13,Positive,Great performances all around.,74
739,1015,5,4.5,2025-01-02,Positive,Exceeded my expectations.,55
740,470,22,3.0,2025-03-11,Neutral,Decent watch.,91
