activity_id,viewer_id,movie_id,watch_date,watch_duration_minutes,completion_rate,device,platform,rewatched
464,615,7,2025-02-01,15,0.17,Mobile,Android,False
465,334,17,2025-01-29,73,0.86,Mobile,iOS,False
466,1010,5,2025-04-27,109,0.9,Laptop,Web,False
467,1187,1,2025-03-06,112,0.95,Smart TV,Android,False
468,344,25,2025-02-17,76,0.57,Mobile,Android,False
469,942,16,2025-04-16,69,0.71,Laptop,iOS,False
470,247,1,2025-01-26,103,0.88,Smart TV,TV App,False
471,34,19,2025-04-22,117,0.94,Smart TV,Web,False
472,535,9,2025-04-08,85,0.62,Smart TV,Android,False
473,537,11,2025-02-12,92,0.73,Smart TV,Web,False
474,1181,5,2024-09-30,75,0.62,Laptop,iOS,False
475,459,10,2024-08-28,83,0.73,Tablet,Web,False
476,994,16,2025-01-07,71,0.73,Mobile,iOS,False
477,663,14,2025-02-22,117,0.9,Smart TV,Web,False
478,471,4,2025-03-08,82,0.76,Laptop,Android,True
479,176,19,2025-04-24,107,0.86,Smart TV,iOS,True
480,594,13,2025-03-23,79,0.57,Laptop,Web,True
481,1130,10,2025-04-09,111,0.97,Smart TV,iOS,False
482,785,1,2025-04-20,97,0.83,Smart TV,Web,False
483,58,19,2025-04-15,87,0.7,Laptop,Android,False
484,652,13,2025-03-25,138,0.99,Smart TV,Web,False
485,792,10,2024-12-11,82,0.72,Laptop,Android,True
486,930,10,2025-02-19,115,1.0,Tablet,Web,False
487,83,1,2025-03-08,118,1.0,Desktop,Web,False
488,418,18,2025-04-02,80,0.57,Smart TV,Web,False
489,813,15,2025-04-02,76,0.64,Mobile,iOS,False
490,1012,15,2025-04-06,83,0.7,Tablet,iOS,False
491,415,20,2024-10-03,61,0.67,Laptop,Web,False
492,928,2,2024-08-10,72,0.55,Smart TV,Web,False
493,762,5,2024-12-25,87,0.72,Smart TV,Android,False
494,411,3,2025-01-05,113,0.78,Smart TV,Web,True
495,871,2,2024-12-18,122,0.93,Mobile,Web,False
496,32,1,2025-04-11,100,0.85,Mobile,iOS,True
497,750,19,2025-04-12,100,0.8,Laptop,Android,False
498,608,11,2025-04-17,109,0.86,Mobile,Web,False
499,225,24,2024-12-26,76,0.73,Laptop,iOS,True
500,276,2,2025-01-20,64,0.49,Mobile,Web,False
501,570,3,2025-03-23,101,0.7,Laptop,Android,False
502,844,1,2025-01-19,95,0.81,Smart TV,TV App,False
503,543,23,2025-03-17,74,0.68,Laptop,Android,False
504,943,9,2025-04-26,82,0.6,Laptop,Android,False
505,622,3,2024-12-20,114,0.79,Smart TV,iOS,False
506,570,21,2025-03-28,119,0.77,Laptop,Android,False
507,414,11,2025-04-16,85,0.67,Tablet,iOS,False
508,145,19,2025-04-25,91,0.73,Smart TV,Web,False
509,1168,2,2025-03-29,112,0.85,Mobile,TV App,False
510,1123,18,2025-04-02,93,0.66,Desktop,Web,False
511,1066,25,2024-12-16,72,0.54,Smart TV,iOS,True
512,393,18,2025-03-17,89,0.63,Tablet,Android,False
513,809,24,2024-12-26,71,0.68,Mobile,Web,True
514,973,8,2025-01-31,60,0.69,Desktop,Android,False
515,381,14,2024-06-16,104,0.8,Smart TV,iOS,False
516,130,19,2025-04-26,107,0.86,Tablet,TV App,False
517,1153,10,2025-04-18,103,0.9,Smart TV,iOS,False
518,838,11,2025-04-24,100,0.79,Tablet,Android,False
519,508,18,2025-04-14,112,0.79,Mobile,Web,False
520,1071,12,2024-10-20,70,0.69,Mobile,iOS,True
521,1110,24,2025-02-07,75,0.72,Mobile,iOS,False
522,526,13,2025-04-06,86,0.62,Mobile,Web,True
523,1051,21,2025-04-12,106,0.69,Smart TV,TV App,False
524,1161,1,2025-01-20,110,0.94,Smart TV,Android,True
525,364,8,2025-03-02,31,0.36,Smart TV,Web,False
526,1175,4,2025-04-12,74,0.69,Laptop,iOS,True
527,546,1,2025-01-31,110,0.94,Tablet,TV App,True
528,169,9,2025-04-13,103,0.75,Laptop,Android,False
529,648,2,2024-09-01,81,0.62,Mobile,iOS,False
530,426,1,2025-01-24,108,0.92,Mobile,iOS,False
531,188,1,2025-03-21,96,0.82,Smart TV,iOS,False
532,1119,25,2024-11-18,101,0.75,Mobile,Android,False
533,33,22,2025-03-31,86,0.72,Tablet,Android,False
534,672,15,2025-03-08,89,0.75,Smart TV,Android,False
535,539,9,2025-04-18,100,0.73,Tablet,iOS,False
536,476,18,2024-12-06,97,0.69,Mobile,iOS,True
537,1054,1,2025-02-27,118,1.0,Laptop,iOS,False
538,906,4,2025-02-27,55,0.51,Laptop,TV App,False
539,536,1,2025-01-27,107,0.91,Smart TV,iOS,False
540,596,19,2025-04-19,111,0.89,Mobile,Web,False
541,240,17,2025-04-08,61,0.72,Smart TV,iOS,False
542,561,5,2024-11-06,102,0.84,Laptop,iOS,False
543,1080,25,2025-02-01,121,0.9,Laptop,Android,False
544,597,11,2025-04-30,96,0.76,Mobile,iOS,False
545,189,9,2025-04-28,75,0.55,Smart TV,Android,False
546,1100,7,2025-01-05,65,0.73,Laptop,TV App,False
547,10,8,2025-02-16,38,0.44,Smart TV,Web,False
548,470,19,2025-04-17,82,0.66,Smart TV,iOS,False
549,774,21,2025-04-05,131,0.85,Smart TV,Web,False
550,874,24,2025-04-21,105,1.0,Laptop,Android,False
551,952,9,2025-04-06,95,0.69,Mobile,Web,False
552,54,9,2025-04-13,124,0.9,Smart TV,Android,False
553,68,11,2025-03-13,96,0.76,Smart TV,iOS,False
554,409,14,2024-08-07,75,0.58,Smart TV,Web,False
555,212,4,2025-03-29,71,0.66,Mobile,TV App,True
556,889,25,2024-11-26,135,1.0,Smart TV,Web,False
557,348,21,2025-04-21,100,0.65,Smart TV,iOS,False
558,321,2,2025-01-01,110,0.84,Laptop,Android,False
559,1005,1,2025-01-27,116,0.99,Tablet,iOS,False
560,1139,8,2025-03-27,42,0.48,Tablet,TV App,False
561,1162,16,2024-11-11,71,0.73,Tablet,TV App,False
562,261,1,2025-02-09,110,0.94,Smart TV,iOS,False
563,470,19,2025-04-22,100,0.8,Laptop,TV App,True
564,982,9,2025-04-12,97,0.71,Smart TV,TV App,False
565,501,16,2024-11-09,75,0.77,Mobile,iOS,True
566,799,13,2025-04-17,74,0.53,Mobile,TV App,False
567,1175,18,2024-11-07,142,1.0,Mobile,iOS,True
568,840,1,2025-04-30,103,0.88,Smart TV,iOS,False
569,833,25,2025-03-03,75,0.56,Smart TV,Web,False
570,86,12,2025-02-14,99,0.98,Laptop,iOS,False
571,737,25,2024-07-23,101,0.75,Mobile,iOS,False
572,1153,23,2025-02-07,73,0.67,Laptop,Web,False
573,208,16,2025-04-22,51,0.53,Tablet,TV App,False
574,73,10,2025-01-06,87,0.76,Laptop,iOS,False
575,720,22,2024-12-18,86,0.72,Mobile,Web,False
576,1192,1,2025-03-06,106,0.9,Laptop,Web,False
577,766,14,2024-11-02,118,0.91,Mobile,TV App,False
578,610,18,2024-10-06,88,0.62,Laptop,TV App,False
579,444,1,2025-04-03,112,0.95,Laptop,Web,False
580,232,23,2025-03-30,79,0.72,Laptop,Web,False
581,859,4,2025-02-22,68,0.63,Mobile,Web,False
582,388,11,2025-03-15,101,0.8,Smart TV,Android,False
583,904,11,2025-02-28,73,0.58,Smart TV,TV App,False
584,996,4,2025-04-21,86,0.8,Smart TV,TV App,True
585,1052,1,2025-02-06,90,0.77,Desktop,TV App,False
586,1192,2,2024-10-02,110,0.84,Smart TV,Android,False
587,667,18,2025-04-22,119,0.84,Mobile,iOS,False
588,341,19,2025-04-26,72,0.58,Laptop,TV App,False
589,886,19,2025-04-12,82,0.66,Laptop,Android,False
590,544,7,2025-02-04,60,0.67,Mobile,Web,False
591,1156,4,2025-03-04,78,0.73,Laptop,Web,False
592,935,13,2025-04-07,89,0.64,Mobile,TV App,False
593,1041,9,2025-04-10,107,0.78,Mobile,Web,False
594,1123,1,2025-02-05,110,0.94,Mobile,Android,True
595,541,13,2025-03-25,92,0.66,Laptop,iOS,False
596,710,7,2025-01-25,41,0.46,Tablet,Web,True
597,1000,18,2025-03-01,127,0.9,Smart TV,Web,True
598,331,2,2025-01-31,80,0.61,Mobile,iOS,False
599,978,8,2025-03-13,29,0.33,Smart TV,Android,False
600,181,21,2025-04-13,82,0.53,Tablet,iOS,False
601,844,5,2024-11-17,111,0.91,Smart TV,Web,False
602,994,11,2025-04-27,74,0.59,Mobile,TV App,True
603,609,4,2025-03-21,74,0.69,Mobile,TV App,False
604,938,18,2025-04-08,80,0.57,Smart TV,Android,False
605,378,24,2024-12-30,92,0.88,Mobile,iOS,False
606,1002,6,2025-03-07,28,0.3,Smart TV,iOS,False
607,113,1,2025-02-06,97,0.83,Smart TV,Web,True
608,323,5,2024-12-25,86,0.71,Laptop,Android,False
609,342,3,2025-02-22,114,0.79,Mobile,Web,True
610,637,11,2025-02-15,80,0.63,Laptop,iOS,False
611,596,3,2025-01-21,131,0.91,Mobile,Android,False
612,1070,17,2025-01-19,63,0.75,Smart TV,TV App,False
613,717,23,2025-03-23,96,0.88,Smart TV,iOS,False
614,1095,25,2024-11-14,105,0.78,Mobile,Android,False
615,1091,23,2025-02-18,106,0.97,Mobile,iOS,False
616,232,11,2025-04-11,67,0.53,Laptop,TV App,False
617,1111,5,2024-10-12,47,0.39,Mobile,Web,False
618,592,13,2025-03-26,74,0.53,Smart TV,Web,False
619,855,9,2025-04-15,117,0.85,Laptop,iOS,False
620,284,21,2025-04-19,91,0.59,Smart TV,Web,False
621,431,19,2025-04-30,110,0.88,Laptop,iOS,False
622,342,3,2025-03-08,88,0.61,Smart TV,Web,False
623,61,3,2024-12-08,66,0.46,Tablet,TV App,False
624,1135,4,2025-02-28,61,0.57,Smart TV,Web,False
625,536,7,2024-12-20,62,0.69,Smart TV,Web,False
626,94,2,2025-04-03,96,0.73,Smart TV,Android,False
627,866,11,2025-04-24,77,0.61,Mobile,Web,False
628,521,8,2025-02-04,51,0.59,Mobile,Android,False
629,642,9,2025-04-06,96,0.7,Mobile,Web,True
630,351,21,2025-04-02,128,0.83,Laptop,iOS,False
631,1009,14,2024-12-05,88,0.68,Laptop,iOS,False
632,1065,14,2024-12-30,109,0.84,Smart TV,TV App,False
633,245,1,2025-01-29,118,1.0,Laptop,iOS,False
634,893,4,2025-04-05,92,0.86,Smart TV,iOS,False
635,801,10,2024-09-06,78,0.68,Mobile,iOS,False
636,880,25,2025-02-09,91,0.68,Desktop,Web,False
637,210,12,2025-01-31,81,0.8,Desktop,iOS,False
638,491,21,2025-04-23,86,0.56,Tablet,Android,False
639,723,21,2025-04-11,125,0.81,Mobile,iOS,False
640,577,12,2025-04-30,65,0.64,Laptop,Web,False
641,319,23,2025-02-26,80,0.73,Tablet,iOS,False
642,1016,19,2025-04-21,97,0.78,Tablet,TV App,False
643,512,18,2025-03-11,142,1.0,Smart TV,Web,False
644,443,13,2025-04-17,95,0.68,Mobile,TV App,False
645,635,1,2025-02-24,102,0.87,Smart TV,iOS,False
646,147,13,2025-04-30,124,0.89,Smart TV,Android,False
647,577,1,2025-01-20,118,1.0,Tablet,Android,False
648,577,22,2025-04-18,87,0.73,Smart TV,iOS,False
649,595,3,2024-11-20,84,0.58,Smart TV,Web,True
650,252,13,2025-04-20,113,0.81,Laptop,iOS,False
651,758,3,2025-04-16,66,0.46,Desktop,Android,False
652,639,4,2025-04-12,95,0.88,Smart TV,Android,False
653,1131,3,2025-04-20,116,0.8,Laptop,iOS,False
654,49,25,2025-02-20,87,0.65,Laptop,Web,False
655,735,19,2025-04-27,98,0.79,Mobile,TV App,False
656,354,11,2025-03-10,64,0.51,Mobile,TV App,False
657,1013,15,2025-03-03,99,0.84,Laptop,Web,False
658,67,21,2025-04-09,127,0.82,Mobile,Android,False
659,1034,24,2025-04-19,105,1.0,Desktop,iOS,False
660,468,25,2024-10-03,108,0.8,Mobile,iOS,False
661,504,6,2025-04-22,48,0.51,Mobile,iOS,False
662,1041,9,2025-04-29,118,0.86,Mobile,Web,False
663,575,10,2025-01-03,75,0.66,Tablet,Android,False
664,931,2,2025-02-23,132,1.0,Mobile,Android,False
665,1051,16,2025-01-01,62,0.64,Laptop,Android,False
666,513,22,2025-04-07,70,0.59,Tablet,Web,False
667,1150,22,2025-03-18,108,0.9,Smart TV,iOS,False
668,531,25,2025-02-27,78,0.58,Laptop,iOS,False
669,269,10,2024-08-21,81,0.71,Mobile,iOS,False
670,857,23,2025-04-24,110,1.0,Mobile,Web,False
671,317,18,2025-04-16,75,0.53,Mobile,Web,True
672,1117,1,2025-03-06,88,0.75,Smart TV,iOS,False
673,554,9,2025-04-05,109,0.79,Smart TV,iOS,False
674,527,1,2025-04-02,95,0.81,Laptop,iOS,False
675,352,4,2025-04-06,66,0.62,Laptop,Web,False
676,425,15,2025-03-15,61,0.52,Mobile,iOS,False
677,211,4,2025-04-01,79,0.74,Smart TV,iOS,False
678,627,5,2024-12-04,86,0.71,Tablet,Web,False
679,919,23,2025-03-07,105,0.96,Laptop,Android,False
680,814,23,2025-03-10,75,0.69,Smart TV,iOS,False
681,1025,18,2024-12-23,119,0.84,Desktop,iOS,False
682,1035,21,2025-04-24,141,0.91,Tablet,Android,False
683,390,14,2024-09-23,94,0.73,Smart TV,Web,True
684,497,17,2025-04-12,64,0.76,Mobile,iOS,False
685,145,1,2025-03-15,113,0.96,Smart TV,iOS,False
686,441,10,2025-03-15,85,0.74,Smart TV,Web,True
687,955,11,2025-03-23,67,0.53,Smart TV,iOS,True
688,83,13,2025-04-01,64,0.46,Mobile,TV App,False
689,577,7,2025-01-24,64,0.72,Smart TV,Android,False
690,592,19,2025-04-21,106,0.85,Smart TV,Web,False
691,493,23,2025-03-02,74,0.68,Mobile,iOS,False
692,882,9,2025-04-28,107,0.78,Mobile,TV App,True
693,955,1,2025-01-20,100,0.85,Mobile,iOS,False
694,426,11,2025-02-26,87,0.69,Smart TV,iOS,False
695,535,1,2025-01-16,116,0.99,Laptop,Android,False
696,1045,10,2025-03-11,66,0.58,Laptop,iOS,False
697,402,12,2024-10-14,74,0.73,Mobile,iOS,False
698,65,4,2025-04-19,105,0.98,Laptop,iOS,False
699,1127,11,2025-04-27,74,0.59,Mobile,Web,False
700,727,21,2025-04-14,113,0.73,Tablet,Web,False
701,1026,24,2025-04-14,71,0.68,Mobile,TV App,False
702,1056,22,2024-12-30,86,0.72,Smart TV,iOS,False
703,685,22,2024-11-07,81,0.68,Smart TV,iOS,False
704,869,9,2025-04-14,84,0.61,Mobile,Android,False
705,713,19,2025-04-22,95,0.76,Smart TV,iOS,False
706,437,9,2025-04-20,138,1.0,Smart TV,Web,False
707,393,1,2025-03-11,84,0.72,Mobile,iOS,False
708,335,21,2025-04-30,144,0.93,Laptop,Web,False
709,506,15,2025-04-20,77,0.65,Mobile,iOS,False
710,883,13,2025-04-09,92,0.66,Laptop,TV App,True
711,57,18,2025-04-04,80,0.57,Smart TV,iOS,False
712,999,1,2025-04-07,96,0.82,Smart TV,iOS,False
713,1118,22,2025-04-15,106,0.89,Smart TV,TV App,False
714,4,11,2025-04-27,127,1.0,Laptop,TV App,True
715,879,23,2025-04-02,110,1.0,Smart TV,Web,False
716,523,10,2025-03-15,50,0.44,Laptop,Android,False
717,60,24,2025-03-22,72,0.69,Smart TV,iOS,False
718,1160,21,2025-04-07,136,0.88,Smart TV,TV App,False
719,71,22,2024-12-31,88,0.74,Tablet,Android,False
720,399,25,2024-07-19,121,0.9,Laptop,iOS,False
721,553,3,2025-02-09,145,1.0,Mobile,Android,False
722,109,22,2024-12-25,78,0.65,Tablet,Android,False
723,152,19,2025-04-13,125,1.0,Smart TV,iOS,False
724,174,7,2024-12-27,51,0.57,Mobile,Android,False
725,51,3,2025-03-31,111,0.77,Laptop,Web,True
726,429,14,2024-11-27,113,0.87,Tablet,iOS,False
727,209,22,2025-04-08,78,0.65,Smart TV,Web,False
728,696,7,2024-12-27,37,0.42,Smart TV,Web,False
729,334,4,2025-03-22,69,0.64,Mobile,iOS,False
730,562,23,2025-04-25,79,0.72,Laptop,iOS,False
731,718,9,2025-04-16,111,0.81,Desktop,Android,False
732,602,18,2025-03-29,142,1.0,Smart TV,Android,False
733,473,4,2025-02-20,96,0.89,Mobile,Web,True
734,826,13,2025-04-04,126,0.9,Smart TV,TV App,True
735,827,13,2025-04-11,49,0.35,Laptop,iOS,False
736,930,23,2025-03-03,73,0.67,Mobile,Web,False
737,363,1,2025-01-17,99,0.84,Laptop,Web,True
738,58,23,2025-03-07,110,1.0,Mobile,Android,False
739,871,1,2025-03-29,118,1.0,Smart TV,Web,False
740,147,23,2025-04-11,92,0.84,Mobile,iOS,False
741,6,21,2025-04-16,113,0.73,Smart TV,Web,False
742,683,4,2025-02-19,70,0.65,Laptop,Web,False
743,248,15,2025-04-27,103,0.87,Mobile,Web,False
744,731,2,2025-03-04,124,0.94,Tablet,Android,False
745,847,1,2025-03-04,107,0.91,Smart TV,TV App,False
746,325,1,2025-03-12,96,0.82,Laptop,iOS,False
747,264,2,2024-12-03,75,0.57,Smart TV,Web,True
748,1194,16,2025-01-10,88,0.9,Mobile,Web,True
749,767,19,2025-04-24,72,0.58,Smart TV,Android,False
750,1188,19,2025-04-30,96,0.77,Smart TV,iOS,False
751,591,3,2024-11-26,101,0.7,Tablet,Android,False
752,19,1,2025-02-20,79,0.67,Smart TV,iOS,False
753,498,25,2024-09-16,112,0.83,Mobile,Web,False
754,841,24,2024-12-21,89,0.85,Mobile,iOS,False
755,593,13,2025-03-21,102,0.73,Smart TV,TV App,False
756,677,22,2025-01-25,81,0.68,Smart TV,iOS,True
757,904,14,2025-04-19,101,0.78,Laptop,iOS,True
758,1177,7,2024-12-15,47,0.53,Mobile,iOS,False
759,571,20,2024-10-04,30,0.33,Smart TV,iOS,False
760,811,25,2024-07-21,120,0.89,Laptop,Web,False
761,293,14,2024-12-17,105,0.81,Mobile,Web,False
762,369,8,2025-03-01,68,0.78,Desktop,TV App,False
763,215,13,2025-04-06,106,0.76,Smart TV,Web,False
764,907,4,2025-04-11,87,0.81,Tablet,iOS,False
765,599,8,2025-03-23,58,0.67,Smart TV,Web,False
766,1177,1,2025-01-31,81,0.69,Laptop,Web,False
767,172,5,2025-03-22,95,0.78,Mobile,Android,False
768,72,19,2025-04-28,85,0.68,Smart TV,Android,False
769,427,10,2024-08-02,64,0.56,Smart TV,TV App,False
770,101,1,2025-04-02,109,0.93,Smart TV,Android,False
771,1001,21,2025-04-10,139,0.9,Mobile,Web,False
772,167,4,2025-03-24,66,0.62,Smart TV,Android,False
773,1011,23,2025-04-14,81,0.74,Smart TV,TV App,False
774,67,25,2024-07-29,45,0.34,Tablet,iOS,False
775,972,8,2025-03-06,60,0.69,Desktop,iOS,True
776,624,21,2025-04-15,108,0.7,Mobile,Web,False
777,559,22,2025-04-28,104,0.87,Smart TV,iOS,False
778,408,1,2025-01-21,97,0.83,Laptop,TV App,True
779,1130,16,2024-12-10,66,0.68,Laptop,Android,False
780,192,14,2024-11-06,124,0.96,Mobile,TV App,False
781,469,15,2025-04-20,83,0.7,Smart TV,Android,False
782,1138,1,2025-01-21,112,0.95,Mobile,Web,True
783,419,22,2024-12-24,94,0.79,Laptop,iOS,False
784,912,15,2025-03-08,65,0.55,Mobile,Web,True
785,1160,16,2025-02-02,65,0.67,Mobile,Android,False
786,283,24,2025-01-29,87,0.83,Smart TV,iOS,True
787,1193,25,2024-08-22,93,0.69,Laptop,Web,False
788,21,12,2024-11-12,91,0.9,Tablet,Web,True
789,197,17,2025-04-21,73,0.87,Smart TV,Web,False
790,177,3,2025-03-16,126,0.87,Smart TV,iOS,False
791,161,23,2025-04-15,110,1.0,Tablet,Web,False
792,589,15,2025-04-24,59,0.5,Laptop,Android,False
793,967,16,2024-11-10,71,0.73,Tablet,Android,False
794,849,9,2025-04-05,95,0.69,Tablet,Android,True
795,325,24,2025-03-25,85,0.81,Smart TV,TV App,False
796,377,15,2025-03-14,69,0.58,Laptop,Web,False
797,244,4,2025-03-22,88,0.82,Mobile,Web,False
798,12,22,2025-03-29,96,0.8,Mobile,iOS,False
799,926,11,2025-01-31,102,0.81,Mobile,iOS,False
800,1042,10,2025-01-18,89,0.78,Laptop,iOS,False
801,470,1,2025-01-23,97,0.83,Tablet,Web,False
802,1159,5,2024-09-20,100,0.82,Laptop,Web,False
803,11,8,2025-02-25,58,0.66,Smart TV,iOS,False
804,159,1,2025-03-14,83,0.71,Laptop,Web,False
805,68,11,2025-04-14,113,0.89,Tablet,Web,False
806,797,15,2025-03-22,119,1.0,Laptop,iOS,True
807,1149,15,2025-04-21,96,0.81,Smart TV,iOS,True
808,406,21,2025-04-20,75,0.49,Laptop,TV App,True
809,308,1,2025-01-27,106,0.9,Tablet,Android,False
810,533,12,2024-12-03,70,0.69,Mobile,iOS,False
811,656,7,2024-12-16,36,0.41,Tablet,Android,False
812,491,23,2025-04-02,86,0.79,Laptop,Android,True
813,1032,21,2025-04-05,155,1.0,Mobile,iOS,False
814,1097,15,2025-04-25,114,0.96,Laptop,iOS,True
815,744,11,2025-02-26,53,0.42,Mobile,TV App,False
816,874,24,2025-01-25,90,0.86,Mobile,iOS,False
817,166,9,2025-04-07,110,0.8,Mobile,Android,False
818,208,15,2025-04-25,64,0.54,Smart TV,Android,False
819,682,3,2025-03-28,113,0.78,Tablet,Android,False
820,699,1,2025-01-28,92,0.78,Tablet,Android,True
821,930,4,2025-03-29,93,0.87,Smart TV,Web,False
822,1177,3,2025-02-11,118,0.82,Smart TV,Web,False
823,694,19,2025-04-27,106,0.85,Smart TV,TV App,False
824,888,16,2024-12-08,89,0.91,Smart TV,Android,False
825,1058,4,2025-04-20,76,0.71,Smart TV,Web,False
826,950,1,2025-02-13,90,0.77,Smart TV,Web,False
827,527,9,2025-04-12,92,0.67,Smart TV,Android,False
828,827,19,2025-04-15,88,0.71,Smart TV,TV App,False
829,399,19,2025-04-24,117,0.94,Tablet,Android,True
830,455,18,2024-10-15,142,1.0,Smart TV,Web,False
831,504,3,2025-01-06,104,0.72,Smart TV,Web,True
832,658,3,2025-03-22,85,0.59,Smart TV,Android,False
833,363,13,2025-04-19,96,0.69,Desktop,Web,False
834,56,24,2025-03-19,79,0.76,Smart TV,Android,False
835,251,25,2025-04-25,82,0.61,Laptop,TV App,False
836,342,5,2024-09-23,87,0.72,Mobile,iOS,False
837,353,23,2025-04-21,110,1.0,Desktop,Android,False
838,747,25,2024-09-26,70,0.52,Mobile,iOS,False
839,357,20,2024-09-21,33,0.36,Mobile,Android,False
840,321,2,2025-02-05,96,0.73,Mobile,Android,True
841,556,15,2025-04-03,63,0.53,Tablet,TV App,True
842,311,24,2025-02-18,103,0.99,Mobile,Web,True
843,435,19,2025-04-17,90,0.72,Tablet,Web,False
844,180,5,2025-01-24,89,0.73,Smart TV,iOS,True
845,80,13,2025-04-26,113,0.81,Mobile,TV App,False
846,1189,14,2025-02-06,101,0.78,Mobile,iOS,False
847,767,2,2024-12-16,87,0.66,Tablet,Web,False
848,907,5,2025-03-14,104,0.86,Mobile,Android,False
849,886,5,2024-12-02,115,0.95,Smart TV,Web,False
850,1121,17,2025-01-14,72,0.85,Mobile,Android,False
851,942,13,2025-04-04,119,0.85,Smart TV,TV App,False
852,1127,12,2025-01-05,81,0.8,Laptop,iOS,False
853,136,13,2025-04-22,112,0.8,Mobile,iOS,False
854,766,19,2025-04-21,113,0.91,Smart TV,iOS,False
855,876,2,2025-01-09,102,0.78,Laptop,Web,False
856,854,14,2024-06-13,102,0.79,Mobile,iOS,False
857,318,14,2024-08-04,107,0.83,Mobile,iOS,False
858,997,21,2025-03-28,102,0.66,Smart TV,Web,False
859,338,1,2025-04-03,94,0.8,Smart TV,Android,True
860,842,13,2025-04-30,88,0.63,Laptop,Web,False
861,29,13,2025-04-09,114,0.82,Desktop,Android,False
862,1180,21,2025-04-08,96,0.62,Laptop,Android,False
863,149,25,2025-04-30,110,0.82,Mobile,iOS,False
864,782,2,2025-01-28,102,0.78,Mobile,Android,False
865,214,13,2025-04-03,99,0.71,Smart TV,iOS,False
866,763,19,2025-04-19,88,0.71,Mobile,iOS,False
867,555,1,2025-01-19,118,1.0,Mobile,TV App,False
868,792,4,2025-04-13,83,0.77,Smart TV,Android,False
869,565,4,2025-04-22,61,0.57,Mobile,Web,True
870,322,12,2024-11-19,98,0.97,Tablet,Web,False
871,1056,22,2024-12-25,115,0.96,Mobile,Web,False
872,606,19,2025-04-16,98,0.79,Laptop,TV App,False
873,894,23,2025-03-29,66,0.6,Smart TV,Web,True
874,726,4,2025-04-10,69,0.64,Smart TV,Android,False
875,26,11,2025-04-25,107,0.85,Mobile,Android,False
876,833,19,2025-04-17,78,0.63,Smart TV,iOS,False
877,1085,19,2025-04-16,98,0.79,Mobile,Android,False
878,1164,22,2025-04-03,84,0.7,Smart TV,Web,False
879,654,11,2025-03-14,125,0.99,Smart TV,iOS,False
880,1185,21,2025-04-30,117,0.76,Laptop,Web,True
881,92,1,2025-03-17,103,0.88,Smart TV,iOS,False
882,288,21,2025-04-16,130,0.84,Laptop,Web,False
883,427,5,2024-09-17,104,0.86,Tablet,iOS,False
884,1139,23,2025-03-04,100,0.91,Tablet,TV App,False
885,739,2,2025-02-18,91,0.69,Smart TV,iOS,False
886,869,15,2025-03-24,69,0.58,Tablet,Web,False
887,950,21,2025-04-12,85,0.55,Laptop,TV App,False
888,61,23,2025-04-26,59,0.54,Mobile,TV App,False
889,646,3,2024-12-09,129,0.89,Smart TV,Android,False
890,1012,8,2025-01-29,37,0.43,Laptop,Android,False
891,826,2,2025-03-30,97,0.74,Smart TV,iOS,False
892,135,22,2025-02-21,92,0.77,Smart TV,iOS,False
893,1167,6,2025-04-23,38,0.41,Smart TV,Web,False
894,591,5,2025-02-21,96,0.79,Laptop,Android,False
895,995,5,2025-01-14,95,0.78,Laptop,Web,False
896,799,5,2025-03-29,90,0.74,Desktop,Web,True
897,1139,13,2025-04-15,74,0.53,Smart TV,Android,False
898,183,1,2025-03-24,77,0.66,Mobile,iOS,False
899,31,9,2025-04-10,102,0.74,Mobile,Android,True
900,781,9,2025-04-10,109,0.79,Laptop,iOS,True
901,851,18,2024-12-29,93,0.66,Laptop,iOS,False
902,568,24,2025-04-20,75,0.72,Mobile,iOS,True
903,196,13,2025-04-14,131,0.94,Laptop,TV App,False
904,127,15,2025-03-30,103,0.87,Desktop,Android,False
905,550,14,2024-11-22,123,0.95,Laptop,iOS,True
906,454,24,2025-04-03,105,1.0,Mobile,TV App,False
907,218,19,2025-04-12,118,0.95,Mobile,Android,False
908,453,3,2024-12-22,101,0.7,Laptop,iOS,False
909,63,1,2025-01-30,93,0.79,Smart TV,Web,False
910,326,24,2025-01-14,102,0.98,Mobile,Web,True
911,319,12,2024-10-15,62,0.61,Tablet,iOS,False
912,754,11,2025-02-20,101,0.8,Mobile,Web,False
913,807,16,2025-02-19,74,0.76,Smart TV,Web,True
914,810,11,2025-04-13,109,0.86,Smart TV,iOS,False
915,55,13,2025-04-02,120,0.86,Smart TV,iOS,False
916,711,1,2025-01-23,80,0.68,Smart TV,iOS,False
917,1046,15,2025-04-16,72,0.61,Smart TV,iOS,False
918,816,3,2025-04-22,123,0.85,Smart TV,iOS,False
919,1193,2,2025-04-22,101,0.77,Mobile,Android,False
920,1174,4,2025-03-04,97,0.9,Laptop,iOS,True
921,1092,25,2024-12-13,120,0.89,Desktop,Web,False
